"","Dose","mu","ci_low","ci_up","pi_low","pi_up"
"250",83.2777591973244,1.66056355868594,0.667789685675516,3.81767679533868,0.639645489885004,4.01922345799493
"251",83.6122040133779,1.60900726366845,0.645466203356448,3.70567364810246,0.617144581113892,3.89601873059878
"252",83.9466488294314,1.55922273778995,0.624748057295721,3.60279123622798,0.597132697773903,3.81288787174414
"253",84.281093645485,1.51114392079288,0.604214284399548,3.49793381905748,0.578619744215245,3.68332866972868
"254",84.6155384615385,1.46470736584874,0.584219582942072,3.39910843812652,0.556676584000208,3.59683732406888
"255",84.949983277592,1.41985213303719,0.565248498418149,3.29936645202124,0.539655961767075,3.48471636181554
"256",85.2844280936455,1.37651968708416,0.54661221340435,3.20474462423428,0.523901292864674,3.39405022082523
"257",85.618872909699,1.33465379921022,0.529075130503771,3.10592367423089,0.506022069825801,3.28142290676512
"258",85.9533177257525,1.29420045294297,0.51163915595241,3.01629486938339,0.49127087660864,3.19557734240561
"259",86.287762541806,1.25510775374988,0.494700160052492,2.9291412501335,0.477963431670213,3.12485355829242
"260",86.6222073578595,1.21732584235126,0.478961416728175,2.84789026734173,0.461733851944882,3.0040320120915
"261",86.956652173913,1.18080681157611,0.463812454129611,2.76874249704619,0.441805293969003,2.91880817468976
"262",87.2910969899665,1.14550462662705,0.44893591145972,2.6884712238283,0.432392820931169,2.82717143257302
"263",87.6255418060201,1.11137504862423,0.4345457237572,2.61335957075461,0.41495902954217,2.79380157073958
"264",87.9599866220736,1.07837556130138,0.420572557456449,2.53896490466818,0.402150889043101,2.68658604148339
"265",88.2944314381271,1.04646530073135,0.407551811473604,2.46714397939873,0.389043517164628,2.56823981864514
"266",88.6288762541806,1.0156049879617,0.394813865782564,2.39912726814864,0.38423455475982,2.52848879714338
"267",88.9633210702341,0.985756864445101,0.382758944532697,2.33294120964325,0.367357848495403,2.43942777612361
"268",89.2977658862876,0.956884630152698,0.370936065418391,2.27069273919426,0.355712808372183,2.42471658720575
"269",89.6322107023411,0.928953384262546,0.359600507776126,2.20797005694667,0.342862397927981,2.31872255930091
"270",89.9666555183946,0.901929568318797,0.34879636579787,2.14872341491549,0.334761682466941,2.26229768845106
"271",90.3011003344482,0.875780911760985,0.337873591382297,2.0906398307345,0.320142556623498,2.20175401605381
"272",90.6355451505017,0.850476379726378,0.327524184106224,2.0340656102933,0.312372403904708,2.14212153346581
"273",90.9699899665552,0.825986123031854,0.317616187563622,1.97822299902848,0.308619979514945,2.07623019044341
"274",91.3044347826087,0.802281430245207,0.308041675706299,1.92626781341563,0.298176777238547,2.03313154049367
"275",91.6388795986622,0.779334681759221,0.29853558608521,1.87396445525986,0.286530215782144,1.96337058577049
"276",91.9733244147157,0.757119305785061,0.289534231026049,1.82403862927411,0.277572971640433,1.92056416906167
"277",92.3077692307692,0.73560973618481,0.280687202659341,1.77515839551874,0.272924318232744,1.88114745701485
